"domain_1"	"domain_2"	"slot_1"	"slot_2"	"value"
"Events_1"	"RentalCars_2"	"subcategory"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"subcategory"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"subcategory"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"subcategory"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"pickup_date"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"event_name"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"date"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"date"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"date"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"date"	"pickup_date"	"y"
"Events_1"	"RentalCars_2"	"date"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"date"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"date"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"date"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"time"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"time"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"time"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"time"	"pickup_date"	"n"
"Events_1"	"RentalCars_2"	"time"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"time"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"time"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"time"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"pickup_date"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"number_of_seats"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"pickup_date"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"city_of_event"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"pickup_date"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"event_location"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"pickup_date"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"address_of_location"	"total_price"	"n"
